C00610451|85253|2017|-2700|2700|9
C00610451|85297|2017|-2700|-2700|1
C00610451|85296|2017|-500|-500|1
C00610451|85296|2017|-500|0|2
C00610451|85297|2017|-2700|0|2
C00610451|89169|2017|-2700|0|2
C00610451|89169|2017|-2700|2700|3
C00610451|85286|2017|-1000|-1000|1
C00610451|85253|2017|-2700|5400|10
C00610451|53082|2017|-2700|-2700|1
C00610451|53082|2017|-2700|0|2
C00610451|85253|2017|-2700|2700|11
C00610451|83001|2017|-2000|-2000|1
C00610451|83001|2017|-2000|0|2
C00610451|83001|2017|-2000|-2000|3
C00610451|83001|2017|-2000|0|4
C00610451|85142|2017|-2700|3200|6
C00610451|85142|2017|500|5900|7
C00610451|19106|2017|-2700|-2700|1
C00610451|85299|2017|-1000|0|2
C00610451|85234|2017|-2700|-1200|6
C00610451|85234|2017|-1000|-200|7
C00610451|19106|2017|-2700|0|2
C00610451|85004|2017|-500|-500|1
C00610451|85004|2017|-500|0|2
C00610451|22207|2017|-1000|-1000|1
C00610451|22207|2017|-1000|0|2
C00610451|85296|2017|-500|-500|3
C00610451|85296|2017|-500|0|4
C00610451|85253|2017|-2700|0|12
C00610451|85142|2017|-1000|4900|8
C00610451|85286|2017|-1000|0|2
C00610451|22314|2017|-500|-500|1
C00610451|22314|2017|-500|0|2
C00610451|85142|2017|-1000|5900|9
C00610451|44089|2017|-500|-500|1
C00610451|44089|2017|-500|0|2
C00610451|81611|2017|-2700|-2700|3
C00610451|81611|2017|-2700|0|4
C00610451|85142|2017|-1000|5400|10
C00610451|91012|2017|-1500|0|2
C00610451|85234|2017|-1000|0|8
C00610451|33483|2017|-1000|-1000|1
C00610451|33483|2017|-1000|0|2
C00608489|44089|2017|1000|1000|1
C00631945|33483|2017|500|500|1
C00631945|72221|2017|2700|2700|1
C00003418|29926|2017|100|100|1
C00540443|98136|2017|50|50|1
C00476317|72762|2017|500|500|1
C00540443|98136|2017|50|130|2
C00581843|81611|2017|2700|2700|1
C00581843|81611|2017|2700|5400|2
C00030718|85367|2017|250|500|2
C00030718|36250|2017|45|45|1
C00030718|85367|2017|10|510|3
C00030718|86004|2017|24|24|1
C00365536|97403|2017|5|5|1
C00365536|97403|2017|5|10|2
C00365536|97403|2017|5|15|3
C00365536|97403|2017|5|20|4
C00365536|97403|2017|5|30|5
C00365536|97403|2017|5|55|6
C00365536|97403|2017|5|60|7
C00365536|97403|2017|5|65|8
C00365536|97403|2017|5|70|9
C00365536|97403|2017|5|75|10
C00365536|97403|2017|5|80|11
C00365536|97403|2017|5|85|12
C00365536|97403|2017|5|90|13
C00365536|97403|2017|5|95|14
C00365536|97403|2017|5|100|15
C00365536|97403|2017|5|105|16
C00365536|97403|2017|5|110|17
C00365536|97403|2017|5|115|18
C00365536|97403|2017|5|120|19
C00365536|97403|2017|5|125|20
C00365536|97403|2017|5|130|21
C00365536|97403|2017|5|135|22
C00365536|97403|2017|5|140|23
C00365536|97403|2017|5|145|24
C00326801|97403|2017|5|5|1
C00326801|97403|2017|5|10|2
C00326801|97403|2017|5|15|3
C00326801|97403|2017|5|20|4
C00326801|97128|2017|5|5|1
C00326801|97128|2017|5|10|2
C00326801|97128|2017|5|15|3
C00326801|97128|2017|5|20|4
C00494229|85253|2017|5400|5400|1
C00494229|85253|2017|-2700|2700|2
C00494229|85253|2017|-2700|5400|3
C00494229|72221|2017|5400|5400|1
C00494229|72221|2017|-2700|2700|2
C00494229|72221|2017|-2700|5400|3
C00448696|89169|2017|5000|5000|1
C00492785|77441|2017|50|50|1
C00492785|77441|2017|-50|0|2
C00492785|37083|2017|700|700|1
C00492785|37083|2017|700|1400|2
C00492785|37083|2017|700|2100|3
C00492785|37215|2017|100|100|1
C00492785|37215|2017|100|200|2
C00492785|75948|2017|200|200|1
C00448696|91012|2017|5000|5000|1
C00492785|12208|2017|100|100|1
C00492785|12208|2017|100|200|2
C00492785|12208|2017|-100|100|3
C00492785|77568|2017|100|100|1
C00492785|12208|2017|50|150|4
C00492785|12208|2017|50|200|5
C00492785|12208|2017|50|300|6
C00492785|12208|2017|50|400|7
C00492785|12208|2017|50|300|8
C00492785|79710|2017|2500|2500|1
C00492785|97222|2017|100|100|1
C00492785|97222|2017|100|200|2
C00492785|80203|2017|10|10|1
C00448696|29926|2017|1000|1000|1
C00492785|12208|2017|-25|275|9
C00492785|12208|2017|-25|300|10
C00492785|12208|2017|25|325|11
C00492785|80203|2017|10|20|2
C00492785|80203|2017|-10|10|3
C00492785|76015|2017|1000|1000|1
C00492785|75225|2017|1000|1000|1
C00492785|33982|2017|200|200|1
C00492785|97222|2017|-100|100|3
C00492785|76036|2017|-100|-100|1
C00492785|77568|2017|100|200|2
C00492785|37215|2017|100|300|3
C00492785|37215|2017|100|400|4
C00492785|37215|2017|100|300|5
C00492785|92325|2017|100|100|1
C00492785|37215|2017|-100|200|6
C00492785|37215|2017|100|300|7
C00492785|37215|2017|100|400|8
C00492785|03064|2017|50|50|1
C00492785|37215|2017|100|500|9
C00492785|37215|2017|100|600|10
C00492785|37215|2017|100|500|11
C00492785|80203|2017|10|20|4
C00492785|11701|2017|100|100|1
C00492785|75948|2017|200|2200|2
C00492785|03064|2017|25|75|2
C00492785|03064|2017|25|100|3
C00492785|03064|2017|25|75|4
C00492785|77568|2017|100|300|3
C00492785|92325|2017|50|150|2
C00492785|92325|2017|50|200|3
C00492785|33982|2017|200|400|2
C00492785|86005|2017|50|50|1
C00492785|12208|2017|25|425|12
C00492785|12208|2017|25|525|13
C00492785|12208|2017|25|425|14
C00492785|77568|2017|100|400|4
C00492785|80203|2017|10|30|5
C00492785|80203|2017|-10|20|6
C00492785|86005|2017|-50|0|2
C00492785|86005|2017|-50|50|3
C00492785|86005|2017|50|100|4
C00492785|86005|2017|50|150|5
C00492785|86005|2017|-50|100|6
C00492785|75948|2017|200|2400|3
C00492785|11701|2017|100|200|2
C00492785|77441|2017|-50|50|3
C00492785|37215|2017|-100|400|12
C00492785|37215|2017|-100|500|13
C00492785|37215|2017|100|600|14
C00492785|37215|2017|-100|500|15
C00492785|12208|2017|-8|417|15
C00492785|12208|2017|-8|425|16
C00492785|77568|2017|100|500|5
C00492785|77568|2017|100|400|6
C00492785|12208|2017|5|430|17
C00492785|12208|2017|-5|425|18
C00492785|12208|2017|-5|430|19
C00492785|12208|2017|-5|425|20
C00492785|12208|2017|-5|450|21
C00492785|12208|2017|-5|425|22
C00492785|33982|2017|7|407|3
C00492785|75948|2017|200|2200|4
C00492785|77568|2017|100|500|7
C00492785|77568|2017|100|400|8
C00492785|37215|2017|-100|600|16
C00492785|72641|2017|-100|-100|1
C00492785|37083|2017|700|2800|4
C00492785|37083|2017|700|2100|5
C00492785|72641|2017|-100|0|2
C00492785|97222|2017|100|212|4
C00492785|86005|2017|50|200|7
C00492785|86005|2017|-50|100|8
C00492785|77568|2017|100|500|9
C00492785|77568|2017|-100|400|10
C00492785|77441|2017|50|100|4
C00492785|77441|2017|-50|50|5
C00492785|75948|2017|200|2400|5
C00492785|76015|2017|-100|900|2
C00492785|76015|2017|-100|1000|3
C00492785|12208|2017|-5|450|23
C00492785|12208|2017|-5|425|24
C00492785|12208|2017|-5|475|25
C00492785|12208|2017|-8|425|26
C00492785|03064|2017|25|100|5
C00492785|03064|2017|-25|75|6
C00492785|77568|2017|100|500|11
C00492785|77568|2017|-100|400|12
C00492785|37167|2017|100|100|1
C00492785|77024|2017|-100|-100|1
C00492785|77024|2017|-100|0|2
C00492785|75225|2017|-200|800|2
C00492785|11701|2017|100|300|3
C00492785|11701|2017|100|400|4
C00492785|11701|2017|100|300|5
C00492785|92325|2017|50|300|4
C00492785|86005|2017|-50|125|9
C00492785|37215|2017|100|700|17
C00492785|37215|2017|-100|600|18
C00492785|86005|2017|-50|225|10
C00492785|86005|2017|25|325|11
C00492785|86005|2017|-50|225|12
C00492785|75225|2017|-200|700|3
C00492785|75225|2017|-100|800|4
C00492785|37215|2017|-100|700|19
C00492785|37215|2017|-100|600|20
C00492785|37215|2017|-100|700|21
C00492785|37215|2017|-100|600|22
C00492785|80203|2017|10|30|7
C00492785|80203|2017|-10|20|8
C00492785|12208|2017|-5|450|27
C00492785|12208|2017|-8|425|28
C00492785|12208|2017|-8|450|29
C00492785|12208|2017|-25|425|30
C00492785|80203|2017|-10|35|9
C00492785|80203|2017|-10|20|10
C00492785|77019|2017|1000|1000|1
C00492785|77019|2017|-1000|0|2
C00492785|20008|2017|100|100|1
C00492785|20008|2017|-100|0|2
C00492785|92325|2017|50|400|5
C00492785|92325|2017|50|500|6
C00492785|92325|2017|100|600|7
C00492785|92325|2017|100|700|8
C00492785|77568|2017|-100|500|13
C00492785|86005|2017|-50|325|13
C00492785|86005|2017|25|425|14
C00492785|76015|2017|100|3700|4
C00492785|97222|2017|25|237|5
C00492785|97222|2017|-25|212|6
C00492785|77379|2017|25|25|1
C00492785|77379|2017|-25|0|2
C00492785|77568|2017|50|550|14
C00492785|77568|2017|-50|500|15
C00492785|77568|2017|-50|600|16
C00492785|77568|2017|-50|500|17
C00492785|92325|2017|50|600|9
C00492785|37083|2017|700|2800|6
C00492785|80203|2017|-10|55|11
C00492785|77019|2017|-1000|2700|3
C00492785|03064|2017|-25|50|7
C00492785|11701|2017|100|400|6
C00492785|11701|2017|100|300|7
C00492785|03064|2017|-25|75|8
C00492785|75225|2017|-100|1800|5
C00492785|75225|2017|-200|800|6
C00492785|92325|2017|50|415|10
C00492785|80203|2017|-10|80|12
C00492785|80203|2017|-10|55|13
C00492785|79710|2017|2500|5200|2
C00492785|29662|2017|-300|-300|1
C00492785|77568|2017|-50|600|18
C00492785|77441|2017|-50|100|6
C00492785|86005|2017|25|450|15
C00492785|86005|2017|-25|425|16
C00492785|37083|2017|700|3500|7
C00492785|80203|2017|-10|70|14
C00030718|85653|2017|9|9|1
C00030718|36250|2017|45|90|2
C00030718|84084|2017|4|4|1
C00030718|86004|2017|24|60|2
C00030718|86005|2017|210|210|1
C00631614|30328|2017|900|900|1
C00631614|30328|2017|600|1500|2
C00010603|98136|2017|50|50|1
C00010603|98136|2017|25|75|2
C00010603|98136|2017|25|105|3
C00010603|98136|2017|30|155|4
C00010603|98136|2017|25|180|5
C00010603|98136|2017|25|280|6
C00027466|02067|2017|25|25|1
C00027466|66062|2017|25|25|1
C00027466|86303|2017|25|25|1
C00027466|54001|2017|100|100|1
C00027466|10163|2017|25|25|1
C00027466|14560|2017|25|25|1
C00027466|78261|2017|25|25|1
C00618371|77040|2017|75|75|1
C00618371|77040|2017|50|125|2
C00618371|77040|2017|50|225|3
C00618371|77040|2017|75|409|4
C00618371|77040|2017|75|509|5
C00618371|77040|2017|75|693|6
C00618371|77024|2017|225|225|1
C00618371|77057|2017|75|75|1
C00618371|77040|2017|75|768|7
C00618371|77040|2017|75|818|8
C00618371|77040|2017|75|918|9
C00618371|30288|2017|-250|-250|1
C00618371|30288|2017|-250|-500|2
C00548289|89169|2017|-2700|-2700|1
C00548289|89169|2017|-2700|0|2
C00548289|77019|2017|1000|1000|1
C00608935|85253|2017|5400|5400|1
C00570960|98136|2017|100|100|1
C00631945|33483|2017|500|1500|2
C00631945|33483|2017|500|2000|3
C00010603|98136|2017|25|305|7
C00010603|98136|2017|25|355|8
C00010603|98136|2017|25|405|9
C00010603|98136|2017|25|430|10
C00010603|98136|2017|25|490|11
C00503094|89169|2017|-2700|-2700|1
C00503094|89169|2017|-2700|0|2
C00633362|72221|2017|2700|2700|1
C00633362|33483|2017|2700|2700|1
C00633362|60045|2017|2700|2700|1
C00633362|33483|2017|1000|3700|2
C00600718|89169|2017|2700|2700|1
C00600718|89169|2017|2700|5400|2
C00365536|97403|2017|5|150|25
C00365536|97403|2017|5|155|26
C00365536|97403|2017|5|160|27
C00365536|97403|2017|5|165|28
C00365536|97403|2017|5|170|29
C00365536|97403|2017|5|175|30
C00365536|97403|2017|5|180|31
C00365536|97403|2017|5|185|32
C00365536|97403|2017|5|190|33
C00365536|97403|2017|5|195|34
C00365536|97403|2017|5|200|35
C00365536|97403|2017|5|205|36
C00365536|97403|2017|5|210|37
C00365536|97403|2017|5|215|38
C00365536|97403|2017|5|220|39
C00365536|97403|2017|5|225|40
C00365536|97403|2017|5|230|41
C00365536|97403|2017|5|235|42
C00365536|97403|2017|5|240|43
C00365536|97403|2017|5|245|44
C00365536|97403|2017|5|250|45
C00365536|97403|2017|5|255|46
C00365536|97403|2017|5|260|47
C00365536|97403|2017|5|263|48
C00365536|97403|2017|5|268|49
C00365536|97403|2017|5|273|50
C00365536|97403|2017|5|278|51
C00365536|97403|2017|5|283|52
C00365536|97403|2017|5|288|53
C00365536|97403|2017|5|293|54
C00365536|97403|2017|5|298|55
C00365536|97403|2017|5|303|56
C00365536|97403|2017|5|308|57
C00365536|97403|2017|5|313|58
C00365536|97403|2017|5|318|59
C00365536|97403|2017|5|323|60
C00365536|97403|2017|5|328|61
C00365536|97403|2017|5|333|62
C00365536|97403|2017|5|338|63
C00365536|97403|2017|5|343|64
C00365536|97403|2017|5|348|65
C00365536|97403|2017|5|353|66
C00365536|97403|2017|5|358|67
C00365536|97403|2017|5|363|68
C00365536|97403|2017|5|368|69
C00365536|97403|2017|5|373|70
C00365536|97403|2017|5|378|71
C00365536|97403|2017|5|383|72
C00365536|97403|2017|5|388|73
C00365536|97403|2017|5|393|74
C00365536|97403|2017|5|398|75
C00365536|97403|2017|5|403|76
C00365536|97403|2017|5|408|77
C00365536|97403|2017|5|413|78
C00365536|97403|2017|5|418|79
C00365536|97403|2017|5|423|80
C00365536|97403|2017|5|428|81
C00629311|19041|2017|2500|2500|1
C00542423|37167|2017|5000|5000|1
C00349233|07458|2017|1000|1000|1
C00487470|60045|2017|1500000|1500000|1
C00524181|22314|2017|5000|5000|1
C00524181|22314|2017|500|5500|2
C00524181|27539|2017|2000|2000|1
C00448696|22314|2017|250|250|1
C00542464|85253|2017|10000|10000|1
C00547976|22207|2017|500|500|1
C00540302|77019|2017|2700|2700|1
C00570960|98136|2017|100|200|2
C00560599|80203|2017|100|100|1
C00560599|80203|2017|25|125|2
C00560599|80203|2017|25|160|3
C00560599|80203|2017|35|195|4
C00027466|75482|2017|25|25|1
C00608489|44089|2017|1000|2000|2
C00540443|98136|2017|50|180|3
C00459255|22207|2017|1000|1000|1
C00540443|98136|2017|50|260|4
C00365536|97403|2017|5|433|82
C00365536|97403|2017|5|438|83
C00365536|97403|2017|5|443|84
C00365536|97403|2017|5|448|85
C00365536|97403|2017|5|453|86
C00365536|97403|2017|5|458|87
C00365536|97403|2017|5|463|88
C00365536|97403|2017|5|468|89
C00365536|97403|2017|5|473|90
C00365536|97403|2017|5|478|91
C00365536|97403|2017|5|483|92
C00365536|97403|2017|5|488|93
C00365536|97403|2017|5|493|94
C00365536|97403|2017|5|498|95
C00365536|98136|2017|50|50|1
C00365536|97403|2017|5|503|96
C00365536|97403|2017|5|508|97
C00365536|97403|2017|5|513|98
C00365536|97403|2017|5|518|99
C00365536|97403|2017|5|523|100
C00365536|97403|2017|5|528|101
C00365536|97403|2017|5|533|102
C00365536|97403|2017|5|538|103
C00448696|22314|2017|250|1250|2
C00448696|22314|2017|250|1750|3
C00431304|98136|2017|80|80|1
C00431304|98136|2017|50|130|2
C00431304|98136|2017|50|180|3
C00431304|98136|2017|50|260|4
C00431304|98136|2017|50|310|5
C00431304|98136|2017|50|390|6
C00431304|98136|2017|50|490|7
C00431304|98136|2017|50|540|8
C00431304|98136|2017|50|590|9
C00431304|98136|2017|50|690|10
C00416131|98136|2017|100|100|1
C00416131|98136|2017|100|200|2
C00416131|98136|2017|100|325|3
C00486845|98199|2017|20|20|1
C00074450|72221|2017|10000|10000|1
C00003418|29926|2017|100|200|2
C00003418|29926|2017|100|300|3
C00003418|29926|2017|100|400|4
C00410803|97128|2017|0|0|1
C00410803|97128|2017|0|1000|2
C00019331|54440|2017|85|85|1
C00027466|71263|2017|15|15|1
C00003418|29926|2017|100|500|5
C00365536|97403|2017|5|543|104
C00365536|97403|2017|5|548|105
C00365536|97403|2017|5|558|106
C00365536|97403|2017|5|563|107
C00365536|97403|2017|5|568|108
C00365536|97403|2017|5|573|109
C00365536|97403|2017|5|578|110
C00365536|97403|2017|5|583|111
C00365536|97403|2017|5|588|112
C00365536|97403|2017|5|593|113
C00365536|97403|2017|5|598|114
C00365536|97403|2017|5|608|115
C00365536|97403|2017|5|613|116
C00365536|97403|2017|5|618|117
C00365536|97403|2017|5|623|118
C00365536|97403|2017|5|628|119
C00365536|97403|2017|5|633|120
C00365536|97403|2017|5|638|121
C00365536|98136|2017|50|100|2
C00580100|46228|2017|500|500|1
C00580100|46228|2017|-500|0|2
C00580100|46228|2017|-500|500|3
C00580100|46228|2017|500|1000|4
C00580100|46228|2017|-500|500|5
C00580100|46228|2017|-500|1000|6
C00580100|46228|2017|500|1500|7
C00580100|46228|2017|-500|1000|8
C00580100|46228|2017|-500|1500|9
C00580100|46228|2017|-500|2000|10
C00580100|46228|2017|500|2500|11
C00580100|46228|2017|-300|2200|12
C00580100|46228|2017|-300|2500|13
C00580100|46228|2017|300|3000|14
C00580100|46228|2017|-300|2500|15
C00580100|46228|2017|-300|3000|16
C00540443|97403|2017|30|30|1
C00540443|97128|2017|85|85|1
C00010603|98136|2017|25|690|12
C00030718|86005|2017|30|240|2
C00030718|86004|2017|24|120|3
C00030718|86005|2017|29|269|3
C00030718|07083|2017|7|74|2
C00027466|33409|2017|30|30|1
C00030718|37027|2017|7|7|1
C00003418|29926|2017|100|600|6
C00010603|98136|2017|25|890|13
C00010603|98136|2017|30|990|14
C00639401|80203|2017|25|25|1
C00639401|80203|2017|15|40|2
C00639401|80203|2017|15|60|3
C00639401|80203|2017|20|80|4
C00639401|80203|2017|15|95|5
C00639401|80203|2017|15|110|6
C00639401|80203|2017|15|120|7
C00639401|80203|2017|15|130|8
C00639401|80203|2017|10|140|9
C00639401|80203|2017|10|155|10
C00639401|80203|2017|15|180|11
C00639401|80203|2017|15|200|12
C00639401|80203|2017|15|215|13
C00639401|80203|2017|15|240|14
C00639401|80203|2017|15|265|15
C00639401|80203|2017|15|280|16
C00639401|80203|2017|15|290|17
C00639401|80203|2017|15|300|18
C00639401|80203|2017|10|310|19
C00639401|80203|2017|10|325|20
C00639401|80203|2017|10|335|21
C00639401|80203|2017|10|350|22
C00639401|80203|2017|10|375|23
C00639401|80203|2017|15|400|24
C00639401|80203|2017|10|410|25
C00003418|29926|2017|100|700|7
C00003418|29926|2017|100|800|8
C00030718|36250|2017|45|135|3
C00630954|66215|2017|100|1100|2
C00578740|65804|2017|-5000|-5000|1
C00610451|85253|2017|-2700|2700|13
C00610451|85253|2017|-2700|5400|14
C00610451|85299|2017|-1000|1000|3
C00610451|22207|2017|-1000|500|3
C00610451|85253|2017|-2700|8100|15
C00610451|85274|2017|-2700|2700|3
C00610451|89169|2017|2700|5400|4
C00630483|32792|2017|500|1000|2
C00630483|30092|2017|250|1750|3
C00630483|30092|2017|300|2050|4
C00630483|30115|2017|500|500|1
C00630483|30064|2017|250|1250|2
C00618371|52807|2017|100|100|1
C00618371|77040|2017|50|953|10
C00618371|77040|2017|75|1137|11
C00618371|77040|2017|75|1212|12
C00618371|77040|2017|50|1262|13
C00618371|01527|2017|35|35|1
C00618371|01527|2017|25|60|2
C00618371|01527|2017|25|95|3
C00618371|01527|2017|25|120|4
C00618371|01527|2017|25|155|5
C00010603|98136|2017|30|1050|15
C00038505|72221|2017|10000|10000|1
C00030718|36250|2017|45|180|4
C00492785|77019|2017|1000|5400|4
C00492785|77019|2017|-1000|3400|5
C00492785|11701|2017|100|400|8
C00492785|03064|2017|-25|125|9
C00492785|03064|2017|-25|175|10
C00492785|03064|2017|-25|125|11
C00492785|77568|2017|-50|700|19
C00492785|97222|2017|25|312|7
C00492785|97222|2017|25|412|8
C00492785|97222|2017|-25|312|9
C00492785|77568|2017|-100|600|20
C00492785|77568|2017|-50|700|21
C00492785|77568|2017|-50|800|22
C00492785|77441|2017|50|150|7
C00492785|77441|2017|50|200|8
C00492785|77441|2017|-50|150|9
C00492785|11701|2017|100|500|9
C00492785|11701|2017|100|600|10
C00492785|11701|2017|100|500|11
C00492785|03064|2017|-25|150|12
C00492785|03064|2017|-25|175|13
C00492785|77019|2017|-1000|4100|6
C00492785|77019|2017|-700|3400|7
C00492785|12208|2017|-8|525|31
C00492785|12208|2017|-8|625|32
C00492785|75948|2017|200|2600|6
C00492785|77441|2017|-50|100|10
C00492785|77441|2017|-50|150|11
C00492785|77441|2017|-50|200|12
C00492785|12208|2017|-8|725|33
C00492785|12208|2017|-5|825|34
C00492785|12208|2017|-8|725|35
C00492785|37083|2017|700|4200|8
C00492785|77568|2017|-50|900|23
C00492785|37215|2017|-100|700|23
C00492785|37215|2017|-100|600|24
C00492785|77568|2017|50|1000|24
C00492785|77568|2017|-50|900|25
C00492785|11701|2017|100|600|12
C00492785|77568|2017|-50|1000|26
C00492785|77568|2017|50|1100|27
C00492785|77568|2017|-50|1000|28
C00492785|12208|2017|-25|625|36
C00492785|92325|2017|50|515|11
C00492785|92325|2017|50|615|12
C00492785|92325|2017|50|515|13
C00492785|92325|2017|50|615|14
C00492785|92325|2017|50|715|15
C00492785|92325|2017|50|615|16
C00492785|77568|2017|-50|1100|29
C00492785|77568|2017|-50|1200|30
C00492785|77568|2017|-50|1100|31
C00492785|03064|2017|25|200|14
C00492785|03064|2017|25|225|15
C00492785|03064|2017|-25|200|16
C00492785|75948|2017|200|2800|7
C00492785|37083|2017|700|4900|9
C00492785|37083|2017|700|5450|10
C00492785|92325|2017|50|665|17
C00492785|92325|2017|50|765|18
C00492785|92325|2017|50|715|19
C00492785|37215|2017|-100|700|25
C00492785|37215|2017|-100|800|26
C00492785|12208|2017|-8|650|37
C00492785|77568|2017|-50|1200|32
C00492785|77568|2017|-50|1300|33
C00492785|37215|2017|-100|900|27
C00492785|37215|2017|-100|800|28
C00492785|37215|2017|-100|900|29
C00492785|12208|2017|-8|675|38
C00492785|12208|2017|-8|700|39
C00492785|12208|2017|-25|675|40
C00492785|12208|2017|-8|700|41
C00492785|80203|2017|-10|85|15
C00492785|03064|2017|25|225|17
C00492785|03064|2017|25|250|18
C00492785|75225|2017|-100|1800|7
C00492785|75225|2017|-100|2150|8
C00492785|03064|2017|-25|225|19
C00492785|37215|2017|-100|1000|30
C00492785|37215|2017|-100|900|31
C00492785|37215|2017|-100|1000|32
C00492785|77568|2017|50|1400|34
C00492785|77568|2017|50|1500|35
C00492785|77568|2017|-50|1400|36
C00492785|77441|2017|-50|250|13
C00492785|11701|2017|-100|500|13
C00492785|11701|2017|100|600|14
C00492785|11701|2017|100|700|15
C00492785|76036|2017|-100|-50|2
C00492785|03064|2017|-25|200|20
C00492785|77441|2017|50|300|14
C00492785|77441|2017|-50|250|15
C00492785|37215|2017|-100|1100|33
C00492785|37215|2017|-100|1200|34
C00492785|77441|2017|-50|300|16
C00492785|76036|2017|-100|-100|3
C00492785|03064|2017|-25|175|21
C00492785|77568|2017|50|1500|37
C00492785|77568|2017|50|1600|38
C00492785|77568|2017|-50|1500|39
C00492785|03064|2017|-25|200|22
C00492785|03064|2017|-25|225|23
C00492785|33982|2017|200|607|4
C00492785|37215|2017|-100|1300|35
C00492785|37215|2017|-100|1200|36
C00492785|11701|2017|100|800|16
C00492785|11701|2017|100|900|17
C00492785|11701|2017|100|800|18
C00492785|12208|2017|-8|800|42
C00492785|12208|2017|-8|900|43
C00492785|12208|2017|-8|800|44
C00492785|77568|2017|-50|1600|40
C00492785|77441|2017|50|350|17
C00631945|81611|2017|500|500|1
C00631945|44089|2017|500|500|1
C00633362|80203|2017|50|50|1
C00633362|80203|2017|50|150|2
C00633362|80203|2017|25|175|3
C00633362|80203|2017|50|225|4
C00633362|80203|2017|50|275|5
C00633362|80203|2017|50|325|6
C00633362|80203|2017|50|375|7
C00633362|80203|2017|50|400|8
C00633362|80203|2017|25|425|9
C00633362|80203|2017|25|475|10
C00633362|80203|2017|50|525|11
C00633362|80203|2017|50|575|12
C00633362|80203|2017|50|675|13
C00633362|80203|2017|50|725|14
C00633362|80203|2017|50|775|15
C00633362|80203|2017|50|825|16
C00633362|80203|2017|50|925|17
C00633362|80203|2017|50|950|18
C00633362|80203|2017|50|1000|19
C00633362|80203|2017|50|1050|20
C00633362|80203|2017|50|1075|21
C00464339|85253|2017|2700|2700|1
C00464339|85253|2017|2700|5400|2
C00464339|60045|2017|2700|2700|1
C00464073|60045|2017|2700|2700|1
C00464073|60045|2017|2700|5400|2
C00495952|98136|2017|75|75|1
C00495952|98136|2017|50|125|2
C00042366|97128|2017|8|8|1
C00042366|97128|2017|5|13|2
C00042366|97128|2017|5|18|3
C00639401|80203|2017|10|425|26
C00500843|98136|2017|80|80|1
C00500843|98136|2017|50|130|2
C00500843|45309|2017|50|50|1
C00104752|22207|2017|2700|2700|1
C00431056|98136|2017|80|80|1
C00437277|98136|2017|50|50|1
C00437277|98136|2017|50|100|2
C00264697|97403|2017|25|25|1
C00581843|81611|2017|2700|8100|3
C00581843|81611|2017|2700|10800|4
C00473827|60045|2017|-2700|-2700|1
C00473827|60045|2017|-2700|0|2
